@relation testeZeroA

@attribute hu0 numeric
@attribute hu1 numeric
@attribute hu2 numeric
@attribute hu3 numeric
@attribute hu4 numeric
@attribute hu5 numeric
@attribute hu6 numeric
@attribute shp0 numeric
@attribute shp1 numeric
@attribute groups {ZERO,SETE,TRES,QUATRO,NOVE,SEIS,OITO,DEZ,UM,CINCO,DOIS,ONZE}
@attribute label {I,Aviao,Adulto,O,Casa,P,Pedra,E,DOIS,Verbo,Identidade,L,W,QUATRO,Junto,Y,U,UM,C,T,N,V,Lei,S,D,A,B,Gasolina,Palavra,Pequeno,G,SETE,F,X,CINCO,America,NOVE,Q,M,R}


@data
0.215032,0.0183657,0.000579936,0.000150943,4.31116e-08,1.98565e-05,1.16536e-08,1,1,?,?
0.216458,0.0188677,0.000509945,0.000133877,3.31058e-08,1.74352e-05,1.1297e-08,1,2,?,?
0.229324,0.0196593,3.91513e-05,0.000196282,1.65831e-08,2.41267e-05,-4.58962e-09,3,2,?,?
0.240228,0.0185515,0.000387639,0.000398581,1.29896e-07,2.77831e-05,8.75949e-08,5,3,?,?
0.249087,0.0183001,0.00131509,0.00056754,4.66971e-07,2.77306e-05,1.4948e-07,6,4,?,?
0.253267,0.0187875,0.00181971,0.000554099,5.4928e-07,2.23232e-05,8.86836e-08,4,4,?,?
0.254403,0.0188358,0.00203722,0.000565168,6.02752e-07,1.85548e-05,6.67564e-08,6,4,?,?
0.255225,0.0191228,0.00188664,0.000636579,6.79683e-07,2.99954e-05,1.57204e-07,5,3,?,?
0.251232,0.0187012,0.00119609,0.000686344,5.57167e-07,4.03976e-05,2.76183e-07,5,3,?,?
0.240543,0.0179077,0.000332113,0.000437066,1.08701e-07,3.12489e-05,1.26145e-07,6,2,?,?
0.220181,0.0169911,7.51897e-05,0.000128302,1.03471e-08,1.62528e-05,-7.19316e-09,4,1,?,?
0.208268,0.0150182,0.000303075,6.57921e-05,7.99317e-09,7.00564e-06,4.7351e-09,4,1,?,?
0.202483,0.0128266,0.000229847,4.77036e-05,4.28415e-09,4.71914e-06,2.56851e-09,3,1,?,?
0.200788,0.0119007,0.000197033,4.0048e-05,3.01459e-09,3.83009e-06,1.88885e-09,4,1,?,?
0.200311,0.011445,0.000176295,3.58327e-05,2.33053e-09,3.28417e-06,1.63698e-09,4,2,?,?
0.201101,0.0114286,0.000161237,3.24239e-05,1.78792e-09,2.79863e-06,1.51642e-09,4,2,?,?
0.19937,0.0107965,0.000144952,2.95184e-05,1.57356e-09,2.66308e-06,1.11899e-09,4,1,?,?
0.197828,0.00996278,0.000153253,3.53981e-05,2.54034e-09,3.51769e-06,5.86654e-10,2,1,?,?
0.206927,0.0128342,0.000172081,4.73472e-05,4.06207e-09,5.14027e-06,1.32833e-09,3,2,?,?
0.210392,0.0142864,0.000204481,5.47427e-05,5.41819e-09,6.13581e-06,2.04659e-09,4,1,?,?
0.211475,0.0151133,0.000232748,6.17151e-05,6.72599e-09,6.92545e-06,3.07738e-09,4,2,?,?
0.212748,0.0156461,0.000240935,6.18779e-05,6.78397e-09,7.01548e-06,3.32573e-09,4,3,?,?
0.209341,0.0143838,0.000205571,4.75031e-05,4.11319e-09,5.17374e-06,2.26219e-09,5,2,?,?
0.203832,0.012422,0.000173487,3.79416e-05,2.74312e-09,3.95683e-06,1.3968e-09,4,2,?,?
0.202656,0.0116186,0.000158703,3.34642e-05,2.2097e-09,3.46689e-06,1.03181e-09,4,3,?,?
0.202415,0.0115207,0.000153596,3.05815e-05,1.8771e-09,3.13547e-06,9.32455e-10,4,3,?,?
0.202604,0.0116371,0.000159131,3.13856e-05,1.97219e-09,3.22493e-06,1.01502e-09,4,4,?,?
0.203531,0.0120995,0.000168121,3.29607e-05,2.12562e-09,3.3887e-06,1.22555e-09,4,3,?,?
0.204331,0.0123976,0.000171602,3.34553e-05,2.20124e-09,3.49039e-06,1.25707e-09,4,2,?,?
0.203575,0.0123809,0.000165223,3.03763e-05,1.82913e-09,3.12956e-06,1.1337e-09,4,2,?,?
0.205795,0.012832,0.000182101,3.52774e-05,2.41785e-09,3.69661e-06,1.46584e-09,4,3,?,?
0.207188,0.013408,0.000198291,3.81761e-05,2.835e-09,4.06192e-06,1.73071e-09,4,4,?,?
0.208282,0.0138681,0.000212208,3.9902e-05,3.14509e-09,4.32905e-06,1.89476e-09,4,2,?,?
0.2077,0.0135254,0.000196304,3.74705e-05,2.76581e-09,4.03237e-06,1.63641e-09,4,4,?,?
0.205553,0.012672,0.000180542,3.29278e-05,2.17861e-09,3.45575e-06,1.30357e-09,4,3,?,?
0.205016,0.0121811,0.000174389,3.02107e-05,1.91122e-09,3.1599e-06,1.075e-09,4,2,?,?
0.202731,0.0111986,0.00018165,2.82462e-05,1.86259e-09,2.93869e-06,7.90213e-10,4,4,?,?
0.20172,0.0103145,0.000236922,3.59606e-05,3.10061e-09,3.61287e-06,1.18481e-09,3,4,?,?
0.196756,0.0079691,0.0004111,5.55839e-05,6.89508e-09,4.66517e-06,4.80169e-09,5,3,?,?
0.185104,0.00491512,0.000416709,5.98563e-05,6.92955e-09,3.45437e-06,6.43002e-09,1,2,?,?
0.168645,0.00175655,6.07061e-05,5.49837e-06,6.34907e-11,1.87439e-07,7.78458e-11,2,2,?,?
0.162467,0.000203697,2.01935e-06,2.63764e-07,-1.7185e-13,1.24022e-09,8.67378e-14,1,1,?,?
0.170643,0.00168655,0.000514377,7.53071e-06,-4.25699e-10,-2.88502e-07,1.96113e-10,1,1,?,?
0.19468,0.00872351,0.00139493,5.988e-05,-1.63371e-08,-5.12848e-06,5.70967e-09,1,1,?,?
0.207932,0.0138836,0.00155009,8.86341e-05,-2.65492e-08,-8.55955e-06,1.93516e-08,1,1,?,?
0.226811,0.0215098,0.00213511,0.000158887,-3.73549e-08,-1.28671e-05,8.46687e-08,1,1,?,?
0.289041,0.0503977,0.0040472,0.000296744,-3.13098e-07,-6.49772e-05,8.78895e-08,1,1,?,?
0,0,0,0,0,0,0,0,0,?,?
0,0,0,0,0,0,0,0,0,?,?
0,0,0,0,0,0,0,0,0,?,?
0,0,0,0,0,0,0,0,0,?,?
0.458354,0.180714,0.00408321,0.00043949,-4.61388e-07,-0.000163638,-3.65701e-07,1,0,?,?
0.437219,0.160001,0.00763858,0.00244322,9.44716e-06,0.000580538,-4.70693e-06,1,1,?,?
0.358387,0.0989501,0.00561491,0.00273338,1.05854e-05,0.000775081,-1.61779e-06,1,1,?,?
0.338918,0.0853272,0.00526952,0.00266271,9.91015e-06,0.000738995,-1.12712e-06,1,1,?,?
0.331222,0.0800297,0.00520503,0.00259551,9.4905e-06,0.000708405,-9.69978e-07,1,1,?,?
0.328856,0.0785435,0.00497525,0.0024641,8.58078e-06,0.000666717,-8.98658e-07,1,1,?,?
0.329375,0.0784373,0.00513311,0.00252763,9.07282e-06,0.000694363,-7.59693e-07,1,1,?,?
0.325656,0.0762871,0.00509504,0.00248628,8.79828e-06,0.000660767,-9.46757e-07,1,1,?,?
0.331675,0.0803422,0.00516057,0.00257543,9.33899e-06,0.000703327,-9.68527e-07,1,1,?,?
0.331191,0.0801943,0.00489536,0.00243754,8.37429e-06,0.000666017,-8.77796e-07,1,1,?,?
0.329034,0.0786772,0.00487522,0.00240753,8.20246e-06,0.000651179,-8.66768e-07,1,1,?,?
0.330969,0.0769928,0.0065618,0.00285943,1.2379e-05,0.00078486,-4.16348e-07,2,1,?,?
0.332754,0.0810875,0.00516827,0.00259282,9.4377e-06,0.000709029,-1.00829e-06,1,1,?,?
0.327187,0.0772024,0.0051269,0.00249749,8.88791e-06,0.000667819,-9.3374e-07,1,1,?,?
0.332457,0.0808884,0.00517082,0.00258769,9.41238e-06,0.00070699,-1.00224e-06,1,1,?,?
0.333308,0.0812701,0.0055308,0.00278908,1.08983e-05,0.000765534,-1.10627e-06,1,1,?,?
0.332635,0.0810715,0.00507014,0.00253141,9.0132e-06,0.000689351,-1.00327e-06,1,1,?,?
0.336538,0.0835498,0.00545552,0.00277753,1.07561e-05,0.000771958,-1.0981e-06,1,1,?,?
0.33908,0.0853946,0.00535264,0.00275836,1.05459e-05,0.00077654,-1.05863e-06,1,1,?,?
0.339767,0.0858465,0.00541644,0.00275709,1.05955e-05,0.000773346,-1.11975e-06,1,1,?,?
0.339686,0.0858191,0.00527821,0.00269307,1.00946e-05,0.000753744,-1.09195e-06,1,1,?,?
0.340928,0.0865872,0.00557731,0.00285029,1.12962e-05,0.000797984,-1.2431e-06,1,1,?,?
0.338913,0.085319,0.00517785,0.00261547,9.56783e-06,0.000729175,-1.04714e-06,1,1,?,?
0.341844,0.0873066,0.00543104,0.00281352,1.09399e-05,0.000797415,-1.12977e-06,1,1,?,?
0.340379,0.0861304,0.00564334,0.00292709,1.18402e-05,0.000827538,-1.15696e-06,1,1,?,?
0.334276,0.0815961,0.00564819,0.00280332,1.10971e-05,0.000766627,-1.13381e-06,1,1,?,?
0.337233,0.0839814,0.0055774,0.00284566,1.12756e-05,0.00079042,-1.17589e-06,1,1,?,?
0.3377,0.0843553,0.0054124,0.00275356,1.05741e-05,0.000768051,-1.0891e-06,1,1,?,?
0.334379,0.0822284,0.00508752,0.00253895,9.06944e-06,0.000695794,-1.00591e-06,1,1,?,?
0.335418,0.0827077,0.00561644,0.00287058,1.14719e-05,0.000797395,-1.11675e-06,1,1,?,?
0.336736,0.0837152,0.00549802,0.00279914,1.09205e-05,0.000776563,-1.15001e-06,1,1,?,?
0.335278,0.0826648,0.00554625,0.00282124,1.11004e-05,0.00077914,-1.15038e-06,1,1,?,?
0.332938,0.0808768,0.00569596,0.00287498,1.15844e-05,0.000792599,-1.07552e-06,1,1,?,?
0.33172,0.0800418,0.00565983,0.00284457,1.13592e-05,0.000776491,-1.11376e-06,1,1,?,?
0.333581,0.0814868,0.00541565,0.00271162,1.03358e-05,0.000743673,-1.07229e-06,1,1,?,?
0.333989,0.0819211,0.00516811,0.00258353,9.38607e-06,0.00070879,-1.01051e-06,1,1,?,?
0.332109,0.0806214,0.00525026,0.00261762,9.64789e-06,0.0007125,-1.04194e-06,1,1,?,?
0.336458,0.0835939,0.00520545,0.00264926,9.78512e-06,0.000735467,-1.02064e-06,1,1,?,?
0.33529,0.0826944,0.00549583,0.00279207,1.08794e-05,0.000771196,-1.12353e-06,1,1,?,?
0.334434,0.0819763,0.00552643,0.00276926,1.0776e-05,0.000761036,-1.11409e-06,1,1,?,?
0.332347,0.0806044,0.00536551,0.00266712,1.00393e-05,0.00072975,-1.0055e-06,1,1,?,?
0.33747,0.0842419,0.00532973,0.00272351,1.03242e-05,0.000761707,-1.03961e-06,1,1,?,?
0.334498,0.0822476,0.00532696,0.00266727,9.99445e-06,0.000731312,-1.0932e-06,1,1,?,?
0.334782,0.0825044,0.00517452,0.00260604,9.51726e-06,0.000719409,-1.00244e-06,1,1,?,?
0.335692,0.0826357,0.00588114,0.00298828,1.24707e-05,0.000828856,-1.19059e-06,1,1,?,?
0.335251,0.0827788,0.00527882,0.00265485,9.88172e-06,0.00073157,-1.06256e-06,1,1,?,?
0.333492,0.0813145,0.00553987,0.00278076,1.08606e-05,0.000763674,-1.08087e-06,1,1,?,?
0.338878,0.0850572,0.00567016,0.00292298,1.18434e-05,0.000821574,-1.15612e-06,1,1,?,?
0.335464,0.0827639,0.00544922,0.00273983,1.05335e-05,0.000758885,-1.05828e-06,1,1,?,?
0.336373,0.0835728,0.00529376,0.00267404,1.00057e-05,0.000741992,-1.05181e-06,1,1,?,?
0.33784,0.084156,0.00579865,0.00295438,1.21765e-05,0.000829151,-1.12348e-06,1,1,?,?
0.336802,0.0838143,0.0053949,0.00273262,1.04326e-05,0.000757509,-1.11576e-06,1,1,?,?
0.336948,0.0836775,0.00564006,0.00285408,1.13938e-05,0.00079343,-1.14302e-06,1,1,?,?
0.339129,0.0853861,0.00540782,0.00275103,1.05555e-05,0.000772039,-1.08332e-06,1,1,?,?
0.336072,0.0832744,0.0053224,0.00268565,1.00963e-05,0.000741786,-1.07831e-06,1,1,?,?
0.338488,0.0851139,0.00510593,0.00258085,9.31133e-06,0.000718124,-1.03572e-06,1,1,?,?
0.338047,0.0847216,0.0052485,0.00267168,9.95097e-06,0.000746567,-1.03324e-06,1,1,?,?
0.332164,0.0798257,0.00585293,0.00283212,1.14734e-05,0.000765491,-1.14757e-06,1,1,?,?
0.335857,0.0832987,0.00503785,0.00250402,8.83469e-06,0.000686983,-1.02239e-06,1,1,?,?
0.336787,0.0837293,0.00543202,0.00274774,1.05575e-05,0.000762247,-1.1091e-06,1,1,?,?
0.337163,0.0842357,0.00513613,0.00256529,9.24515e-06,0.00070408,-1.11032e-06,1,1,?,?
0.340031,0.0861195,0.00529959,0.00271223,1.0226e-05,0.000763001,-1.07899e-06,1,1,?,?
0.338342,0.0849387,0.00532623,0.00267696,1.00372e-05,0.000737355,-1.19531e-06,1,1,?,?
0.336715,0.0839316,0.00506256,0.00252561,8.9707e-06,0.000695472,-1.04168e-06,1,1,?,?
0.340356,0.086043,0.00582973,0.00298904,1.2408e-05,0.000837218,-1.31368e-06,1,1,?,?
0.338042,0.0848921,0.00500345,0.00248462,8.69595e-06,0.000683588,-1.06075e-06,1,1,?,?
0.340979,0.0866031,0.00552322,0.00278822,1.08691e-05,0.000775785,-1.25925e-06,1,1,?,?
0.334253,0.082263,0.00494802,0.00242139,8.31836e-06,0.000656306,-1.02527e-06,1,1,?,?
0.338137,0.0848474,0.00516208,0.00255732,9.22041e-06,0.000700524,-1.148e-06,1,1,?,?
0.340645,0.0866218,0.00512896,0.00257287,9.28027e-06,0.000715139,-1.10922e-06,1,1,?,?
0.340989,0.0864743,0.00573294,0.00287995,1.1625e-05,0.000800217,-1.34161e-06,1,1,?,?
0.335408,0.0828382,0.0051295,0.00245503,8.63904e-06,0.000660711,-1.12586e-06,1,1,?,?
0.343402,0.0885408,0.00516264,0.00255397,9.19496e-06,0.000708309,-1.20692e-06,1,1,?,?
0.344782,0.0894916,0.00517397,0.00251877,9.00061e-06,0.000691988,-1.29105e-06,1,1,?,?
0.349414,0.0927397,0.00518241,0.00253114,9.07396e-06,0.000706325,-1.30473e-06,1,1,?,?
0.351681,0.0943931,0.00509431,0.00241851,8.37713e-06,0.000665632,-1.37467e-06,1,1,?,?
0.354273,0.0961104,0.00528628,0.00250886,9.01633e-06,0.00069574,-1.47822e-06,1,1,?,?
0.3548,0.096408,0.00539508,0.00254938,9.3261e-06,0.000705194,-1.55451e-06,1,1,?,?
0.355877,0.0972564,0.00519369,0.00239174,8.29207e-06,0.000653158,-1.51666e-06,1,1,?,?
0.358126,0.0985275,0.00556735,0.00250278,9.16969e-06,0.000676919,-1.78804e-06,1,1,?,?
0.359278,0.0993314,0.00564495,0.00254094,9.44444e-06,0.000689482,-1.84647e-06,1,1,?,?
0.363379,0.102252,0.0056135,0.00245323,8.90174e-06,0.000659992,-1.90766e-06,1,1,?,?
0.36913,0.106499,0.00546699,0.00225149,7.64592e-06,0.000586849,-1.98401e-06,1,1,?,?
0.375072,0.110724,0.00570251,0.00228848,7.96046e-06,0.000592712,-2.2308e-06,1,1,?,?
0.382135,0.116141,0.00568758,0.0022694,7.83308e-06,0.000593584,-2.26237e-06,1,1,?,?
0.389893,0.121782,0.00614189,0.00234205,8.45344e-06,0.000602792,-2.72801e-06,1,1,?,?
0.400686,0.130336,0.00610588,0.00223369,7.75916e-06,0.000564919,-2.80065e-06,1,1,?,?
0.40613,0.134474,0.00604279,0.0019081,5.80657e-06,0.000417336,-2.87469e-06,1,1,?,?
0.41448,0.140918,0.00665211,0.00210707,7.08145e-06,0.000472369,-3.47602e-06,1,1,?,?
0.414899,0.141322,0.00634896,0.00185974,5.53314e-06,0.00037877,-3.19717e-06,1,1,?,?
0.418992,0.144708,0.00629596,0.0017527,4.90343e-06,0.000333735,-3.13926e-06,1,1,?,?
0.425588,0.150489,0.00591488,0.00145747,3.27924e-06,0.000213773,-2.74934e-06,1,1,?,?
0.425354,0.149918,0.00616697,0.00129165,2.31279e-06,0.000110251,-2.81786e-06,1,1,?,?
0.432032,0.155511,0.00625198,0.00118432,1.69739e-06,5.09335e-05,-2.73938e-06,1,1,?,?
0.434958,0.157655,0.00654501,0.00107341,9.28677e-07,-3.56732e-05,-2.68931e-06,1,1,?,?
0.445327,0.167047,0.00655622,0.00118376,1.49997e-06,1.74702e-05,-2.9369e-06,1,1,?,?
0.45605,0.176186,0.0073303,0.00131665,1.79691e-06,1.43288e-05,-3.67458e-06,1,1,?,?
0.466641,0.186142,0.00726113,0.00133276,1.92646e-06,2.18979e-05,-3.67127e-06,1,1,?,?
0.506458,0.224204,0.00822673,0.00109024,-5.40965e-07,-0.000242731,-3.21997e-06,1,0,?,?
0.499993,0.222093,0.00123077,0.00021216,3.70768e-08,-7.9299e-06,1.01876e-07,0,0,?,?
0,0,0,0,0,0,0,0,0,?,?
0,0,0,0,0,0,0,0,0,?,?
0,0,0,0,0,0,0,0,0,?,?
0,0,0,0,0,0,0,0,0,?,?
0,0,0,0,0,0,0,0,0,?,?
0,0,0,0,0,0,0,0,0,?,?
0,0,0,0,0,0,0,0,0,?,?
0,0,0,0,0,0,0,0,0,?,?
0,0,0,0,0,0,0,0,0,?,?
0,0,0,0,0,0,0,0,0,?,?
0,0,0,0,0,0,0,0,0,?,?
0,0,0,0,0,0,0,0,0,?,?
0,0,0,0,0,0,0,0,0,?,?
0,0,0,0,0,0,0,0,0,?,?
0.176568,0.00261872,0.000689683,6.82821e-06,-1.47064e-10,-2.82519e-07,4.44906e-10,1,1,?,?
0.208349,0.0156361,0.000739291,5.10543e-05,-1.81585e-09,-1.57186e-06,-9.75111e-09,1,1,?,?
0.259292,0.0143042,0.00971049,0.000595858,2.71785e-07,3.54041e-05,1.40729e-06,1,2,?,?
0.252915,0.0128651,0.0105499,0.000963068,2.34738e-06,8.73397e-05,1.97825e-06,1,2,?,?
0.267512,0.00582312,0.0187586,0.000681328,-1.65274e-06,3.79344e-06,-1.78924e-06,2,2,?,?
0.274458,0.00153299,0.0235476,0.00130557,-5.31898e-06,-4.73235e-05,4.91024e-06,1,3,?,?
0.250456,0.00168869,0.0147448,0.000830472,-2.90439e-06,-3.25395e-05,-9.90655e-08,1,3,?,?
0.224658,0.000843569,0.00759712,0.000637821,-7.95905e-07,-1.34605e-05,-1.15663e-06,1,3,?,?
0.215347,0.000921811,0.00484974,0.000675824,-2.81733e-07,-3.35574e-07,-1.19064e-06,1,4,?,?
0.21311,0.00160753,0.00354825,0.000687367,-7.24764e-08,1.20506e-05,-1.07102e-06,1,4,?,?
0.213892,0.0019728,0.00321771,0.000728693,-1.03043e-08,1.68841e-05,-1.11576e-06,1,4,?,?
0.212104,0.00217886,0.00267186,0.000642917,-5.88645e-08,1.69175e-05,-8.40575e-07,1,4,?,?
0.21217,0.00240561,0.00224193,0.000592651,-1.07e-07,1.79933e-05,-6.74708e-07,1,4,?,?
0.212398,0.00228735,0.00212303,0.000562181,-1.74595e-07,1.95157e-05,-5.88836e-07,1,4,?,?
0.215185,0.00272508,0.00224395,0.000665926,-7.10011e-08,3.13047e-05,-8.10937e-07,1,4,?,?
0.220033,0.00355643,0.00240083,0.000839162,1.28468e-07,4.82879e-05,-1.18416e-06,2,4,?,?
0.218823,0.00258834,0.00274956,0.000754358,-5.9524e-08,3.57057e-05,-1.08479e-06,1,4,?,?
0.215735,0.00258391,0.00241908,0.000610613,-2.04371e-07,2.14688e-05,-7.13425e-07,1,4,?,?
0.21424,0.00363797,0.00203519,0.000597714,2.55661e-10,2.06064e-05,-6.59238e-07,1,4,?,?
0.217636,0.0072027,0.00185611,0.000692176,4.5386e-07,4.01657e-05,-6.39958e-07,1,4,?,?
0.220093,0.00955432,0.0016302,0.000679575,5.38025e-07,4.88615e-05,-4.71333e-07,1,4,?,?
0.22025,0.0103118,0.00146384,0.000641315,4.9838e-07,4.76746e-05,-3.71111e-07,1,4,?,?
0.220937,0.0105901,0.00131355,0.000603186,4.23608e-07,4.45743e-05,-3.29887e-07,1,4,?,?
0.221182,0.0103937,0.00128755,0.000598671,3.99327e-07,4.35434e-05,-3.41768e-07,1,4,?,?
0.219435,0.00910561,0.00113786,0.000557644,2.88215e-07,3.71633e-05,-3.38004e-07,1,4,?,?
0.219754,0.00858649,0.00119071,0.000584313,2.81502e-07,3.84959e-05,-3.97869e-07,1,4,?,?
0.218497,0.00780911,0.00123587,0.000588657,2.60343e-07,3.75257e-05,-4.29318e-07,1,4,?,?
0.217157,0.00699537,0.00123043,0.000570793,1.96709e-07,3.48471e-05,-4.36034e-07,1,4,?,?
0.217513,0.00672518,0.00112642,0.000550829,1.4463e-07,3.20555e-05,-4.09072e-07,1,4,?,?
0.217676,0.00653911,0.00121763,0.000561234,1.32341e-07,3.15561e-05,-4.44678e-07,1,4,?,?
0.222823,0.00721508,0.00134408,0.000849187,3.88497e-07,5.14958e-05,-8.1984e-07,2,4,?,?
0.223181,0.00747708,0.00163379,0.000821743,4.45442e-07,5.13669e-05,-8.41522e-07,2,4,?,?
0.218848,0.00661795,0.00147255,0.000612245,1.89589e-07,3.39015e-05,-5.49546e-07,1,5,?,?
0.21939,0.0067129,0.00145762,0.000617914,1.86907e-07,3.36515e-05,-5.55845e-07,1,4,?,?
0.217607,0.00633256,0.00149763,0.000606126,1.76127e-07,3.33405e-05,-5.49978e-07,1,4,?,?
0.218233,0.00646217,0.00147593,0.000608359,1.76647e-07,3.34898e-05,-5.48734e-07,1,4,?,?
0.218112,0.00641565,0.00150249,0.000622497,1.98261e-07,3.36739e-05,-5.68437e-07,1,4,?,?
0.223585,0.00696201,0.00167536,0.000872908,4.83522e-07,5.3589e-05,-9.38369e-07,3,4,?,?
0.218333,0.00638412,0.00152448,0.000630933,2.04439e-07,3.4354e-05,-5.84032e-07,1,4,?,?
0.217189,0.00634802,0.00154009,0.000621902,2.0609e-07,3.65423e-05,-5.72681e-07,1,4,?,?
0.217812,0.00638314,0.00149835,0.000620609,2.03754e-07,3.45129e-05,-5.62704e-07,1,4,?,?
0.217847,0.00652278,0.00146359,0.000615849,2.15724e-07,3.51423e-05,-5.43432e-07,1,4,?,?
0.217281,0.00643582,0.00150372,0.00062225,2.28569e-07,3.60141e-05,-5.56821e-07,1,4,?,?
0.222815,0.00676644,0.00166741,0.000928705,5.10216e-07,5.39713e-05,-1.03696e-06,2,4,?,?
0.217002,0.00596605,0.00168207,0.000643542,2.21832e-07,3.50679e-05,-6.31743e-07,1,4,?,?
0.217105,0.00599167,0.00161666,0.000634375,2.15114e-07,3.40986e-05,-6.05348e-07,1,4,?,?
0.221465,0.00633627,0.00171058,0.000975742,5.63657e-07,5.60632e-05,-1.12755e-06,2,4,?,?
0.225834,0.00675419,0.00211837,0.00121341,9.77335e-07,7.51513e-05,-1.6821e-06,3,4,?,?
0.216473,0.00456144,0.00177762,0.000601408,3.79422e-08,2.66479e-05,-6.20674e-07,1,4,?,?
0.216317,0.00371957,0.00161126,0.000529454,-1.42887e-07,2.20209e-05,-4.67678e-07,1,4,?,?
0.217111,0.00392854,0.00134514,0.000429889,-1.21447e-07,1.97555e-05,-3.03506e-07,1,4,?,?
0.217696,0.00393848,0.00137964,0.000371211,-8.83581e-08,1.84368e-05,-2.50528e-07,1,4,?,?
0.22217,0.00470237,0.00109388,0.000631697,-1.43031e-07,3.4115e-05,-5.05253e-07,2,4,?,?
0.222027,0.00446266,0.00118017,0.000586267,-1.09901e-07,3.27538e-05,-4.75112e-07,2,4,?,?
0.218513,0.00380914,0.00142817,0.000370865,-9.44312e-08,1.89423e-05,-2.52849e-07,2,4,?,?
0.215297,0.00366739,0.0011565,0.000461636,-2.00902e-07,1.95492e-05,-2.70948e-07,1,4,?,?
0.218187,0.00366964,0.00140674,0.000375554,-1.02484e-07,1.87537e-05,-2.53002e-07,2,4,?,?
0.221575,0.0043452,0.00148188,0.000573322,-9.97229e-08,3.26055e-05,-5.18956e-07,2,4,?,?
0.216872,0.0036358,0.00128156,0.000503933,-2.24877e-07,2.12712e-05,-3.36801e-07,1,4,?,?
0.217957,0.00362598,0.00142061,0.000554634,-2.43609e-07,2.45754e-05,-4.27825e-07,1,4,?,?
0.217951,0.00351931,0.00149393,0.000577767,-2.47857e-07,2.60587e-05,-4.76127e-07,1,4,?,?
0.217371,0.00327527,0.00154348,0.000582116,-2.52984e-07,2.58729e-05,-4.90367e-07,1,4,?,?
0.217182,0.00319736,0.00163695,0.000597749,-2.33381e-07,2.72818e-05,-5.43277e-07,1,4,?,?
0.218868,0.00387644,0.00191664,0.000584689,-5.92321e-08,3.36109e-05,-6.16112e-07,1,4,?,?
0.221066,0.0041234,0.00192765,0.000569787,-2.53021e-08,3.50946e-05,-5.96613e-07,2,4,?,?
0.221977,0.00442831,0.00197162,0.000542723,2.81615e-08,3.53497e-05,-5.60702e-07,3,4,?,?
0.222683,0.00443472,0.00222269,0.000496923,1.08952e-07,3.30619e-05,-5.10753e-07,2,4,?,?
0.222155,0.00425447,0.00206853,0.000535624,5.34712e-08,3.4537e-05,-5.61253e-07,2,4,?,?
0.222419,0.00412165,0.0021273,0.000505211,6.96469e-08,3.22685e-05,-5.19098e-07,3,4,?,?
0.222657,0.00410047,0.00213847,0.000503029,5.61782e-08,3.19977e-05,-5.1869e-07,3,4,?,?
0.222041,0.0040548,0.00211651,0.000487339,6.81693e-08,3.09336e-05,-4.90228e-07,2,4,?,?
0.222489,0.00413868,0.00214378,0.000506211,4.9437e-08,3.23821e-05,-5.25012e-07,2,4,?,?
0.222731,0.00399057,0.00216747,0.000491512,7.36367e-08,3.09561e-05,-5.01941e-07,2,4,?,?
0.22278,0.00403338,0.00216851,0.000474071,9.42094e-08,3.00867e-05,-4.71346e-07,3,4,?,?
0.223788,0.0041251,0.00227535,0.000437014,1.38849e-07,2.79913e-05,-4.13068e-07,2,4,?,?
0.222924,0.00412469,0.00208706,0.000467351,7.0267e-08,2.99737e-05,-4.56184e-07,2,4,?,?
0.223056,0.00407927,0.00203627,0.000451646,7.7997e-08,2.88325e-05,-4.26047e-07,3,4,?,?
0.221227,0.00398912,0.00185256,0.000480485,3.0091e-08,3.01072e-05,-4.52321e-07,3,4,?,?
0.223216,0.00414684,0.00208984,0.000412877,1.04958e-07,2.65433e-05,-3.68878e-07,2,4,?,?
0.224276,0.00427224,0.00214726,0.000387209,1.30618e-07,2.50778e-05,-3.2802e-07,2,4,?,?
0.224256,0.00429199,0.00215236,0.000373341,1.25602e-07,2.41565e-05,-3.10207e-07,2,4,?,?
0.22503,0.00432232,0.00218319,0.000344303,1.42128e-07,2.19641e-05,-2.62502e-07,2,4,?,?
0.231586,0.00550967,0.00205567,0.000666882,3.86843e-07,4.90131e-05,-6.78257e-07,3,4,?,?
0.225714,0.00453617,0.00218912,0.000312793,1.48157e-07,1.98993e-05,-2.12237e-07,2,4,?,?
0.224269,0.00459388,0.0019268,0.000360566,1.12467e-07,2.42096e-05,-2.78699e-07,2,4,?,?
0.224513,0.00470098,0.00185861,0.000355518,1.2683e-07,2.38881e-05,-2.59675e-07,2,4,?,?
0.220556,0.00619884,0.00102925,0.000233958,8.28019e-08,1.61416e-05,-7.95258e-08,2,4,?,?
0.219281,0.0103976,0.000443551,0.000171788,4.73948e-08,1.48856e-05,-1.54783e-09,2,4,?,?
0.222555,0.0151219,0.000756634,0.000180426,6.41194e-08,2.17086e-05,1.82419e-08,2,4,?,?
0.226825,0.0184968,0.00148012,0.000327595,2.28002e-07,4.28567e-05,-7.1722e-09,2,4,?,?
0.228418,0.0200598,0.00218382,0.000548078,5.87874e-07,6.70625e-05,-1.18076e-07,1,4,?,?
0.231421,0.0212201,0.00255268,0.000644034,8.07196e-07,8.03868e-05,-1.74178e-07,1,4,?,?
